酒店评论ID,城市,酒店名称,评论日期,评论内容,入住日期,入住房型,实体编码
1367,茂名,茂名鑫都宾馆,2019-12-04,"该酒店交通方便,前台接待的服务很好，业务熟练。打扫房间的服务员很用心，整体服务都不错，硬件设施都很好。值得推荐！",2019-12-04,标准单人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1368,茂名,维也纳国际酒店(茂名万达广场店),2019-12-05,每次去都会选择维也纳酒店入住，无论是从环境还是服务都是我一直首选入住的理由,2019-12-05,标准大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1369,茂名,Q加·茂名大喜假日酒店,2019-12-06,住宿非常舒适，价格优惠。卫生条件干净整洁，餐饮配套设施齐全，停车位比较多，停车方便。工号008前台接待员态度很好，服务热情周到。,2019-12-06,商务标准双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1370,茂名,城市便捷酒店(茂名学府店),2019-12-07,房间霉味太重，隔音不好，空调外机声音太吵，工作人员冷漠，没有耐心。寄存了行李要取时，他看了一眼说没找到，把单子丢回给我让自己去认领，也不告知去那认领，自己又低头不知道干嘛去了……入住体验最差的一个城市便捷。可以的话想打负分 以后来茂名不会再住这家,2019-12-07,金墩大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOO
1371,茂名,茂名国际大酒店,2019-12-08,路过住下还不错哦！酒店位置好，也安静，有停车场，早餐还可以，客房空间大，总体对得起这个价位。尤其要大赞大堂美女经理，专门安排的生日长寿面，好暖心！第二天因赶路匆忙离开，在这里谢谢大堂、餐厅两位年轻的美女经理，祝愿你们生活愉快！,2019-12-08,豪华双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1372,茂名,城市便捷酒店(茂名学府店),2019-12-09,隔音效果一点都不好，服务态度也不怎样,2019-12-09,特价商务双人房,OOOOOOOOOOOOOOOOOO
1373,茂名,茂名名晟宾馆,2019-12-10,价格亲民，热水空调不错，卫生也行。美中不足停车位少,2019-12-10,特惠标准单人间,OOOOOOOOOOOOOOOOOOOOOOOOO
1374,茂名,维也纳国际酒店(茂名万达广场店),2019-12-11,环境优美，态度很好，服务很周到，住得最舒服的唯一一家酒店,2019-12-11,标准大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOO
1375,茂名,茂名柏丽酒店,2019-12-12,经常入住的酒店，性价比高离公司近,2019-12-12,豪华单人房,OOOOOOOOOOOOOOOO
1376,茂名,精途酒店(茂名高铁火车站店),2019-12-13,环境舒服，服务好。,2019-12-13,温馨情侣大床房,OOOOOOOOO
1377,茂名,维也纳国际酒店(茂名高铁火车站店),2019-12-14,位于火车站北广场附近，本来走路就能到，可惜北广场在施工根本不让通行，只能从南广场坐公交绕过来，1路汽车倒也方便。位置有点清净，不过走路去人民广场也还不远。房间硬件挺好，洗澡水特别给力，床品毛巾都很卫生。,2019-12-14,标准大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1378,茂名,茂名观海楼假日酒店,2019-12-15,位置挺不错的，楼层的观景楼可以看到整个沙滩，唯一不足就是房间的隔音不好，门柜就隔着一块木板，挂衣服非常的吵，隔壁讲话的声音也可以听到，外面阿姨搞卫生的声音也很吵，说话声音也很大，被吵醒后就没睡着了，也提醒了一遍 楼下的餐厅供应早餐的阿姨很热情，去的晚一点就没啥吃了,2019-12-15,无敌海景大床房,OOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1379,茂名,茂名国际大酒店,2019-12-16,第二次来这里入住，原因是第一次的感觉非常棒，夜里多跑了几百公里特意赶到这里。不过这次有一点不如意，就是枕头好像是有点梅味，把我搞的没睡好。没有第一次的感觉好,2019-12-16,行政商务双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1380,茂名,Q加·茂名大喜假日酒店,2019-12-17,住宿环境舒适，卫生条件干净整洁，停车位较多，停车方便。餐饮配套设施齐全，前台接待员服务热情周到，态度非常好！,2019-12-17,商务标准双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1381,茂名,城市便捷酒店(茂名学府店),2019-12-18,相当满意，干净卫生，隔音效果很好,2019-12-18,标准双人间,OOOOOOOOOOOOOOOO
1382,茂名,精途酒店(茂名高铁火车站店),2019-12-19,地理位置容易找，但是停车位少了点，房间挺不错的，很大，干净！下次还是会选择居住！但是路边房间吵了点！,2019-12-19,商务大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1383,茂名,维也纳国际酒店(茂名万达广场店),2019-12-20,出差多，经常选择维也纳，整体都是比较满意的，这次入住两个体验不好，一是早餐餐厅在改造，就是在大堂的小超市领，一盒豆奶或乳酸奶+一个面包，太一般，即使装修不便，替代方案的品质也应该好一点；二是退房开发票时，业务太不熟悉，早上时段退房人比较多，不能合理引导客人有序办理，办理速度又慢，还交叉作业，更加顾此失彼，客人都不满意。,2019-12-20,标准大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1384,茂名,茂名海豚酒店,2019-12-21,还算好吧，就是底板多砂子,2019-12-21,标准大床房,OOOOOOOOOOOO
1385,茂名,卓越酒店(茂名万达广场店),2019-12-22,还不错，赞一个，,2019-12-22,卓遇大床房,OOOOOOOO
1386,茂名,华海酒店(茂名高铁站店),2019-12-23,非常气派地理位置不错，看得出酒店在曾经非常的辉煌你高铁站很近，有地下停车酷，路面车位也挺多有保安会帮你看车附近还有洗车厂的,2019-12-23,豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1387,茂名,茂名熹龙国际大酒店,2019-12-24,爸妈开车路过，对酒店很满意，房间很大，停车方便，有早餐，酒店还有88元自助晚餐，总之符合两位老人家的要求，很不错,2019-12-24,高级双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1388,茂名,尚客优连锁酒店(茂名高铁火车站店),2019-12-25,非常好，下次还来,2019-12-25,特惠房,OOOOOOOO
1389,茂名,茂名诚荟酒店,2019-12-26,房间环境挺好！双人床也很舒服，睡4个人也可以睡得下，卫生间看起来超级干净，比我之前住的其他酒店都还好，而且这个价钱也可以。,2019-12-26,豪华双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1390,茂名,城市便捷酒店(茂名学府店),2019-12-27,还行吧，比较靠近广东石油化工学院,2019-12-27,标准单人间,OOOOOOOOOOOOOOOO
1391,茂名,茂名诚荟酒店,2019-12-28,经济实惠吧,2019-12-28,豪华双人房,OOOOO
1392,茂名,茂名国际大酒店,2019-12-29,在茂名算是比较好的酒店了，有会场，有餐饮，还算是比较方便，旁边还是广百百货，购物很方便，酒店房间宽敞，服务也可以。,2019-12-29,豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1393,茂名,城市便捷酒店(茂名学府店),2019-12-30,停车位可能不太够，开车去的不一定有位置停，特别是晚入住的。,2019-12-30,商务单人间,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1394,茂名,茂名名晟宾馆,2019-12-31,干净整洁，前台接待人员认真负责的工作给我留下了很好的印象。,2019-12-31,特惠标准单人间,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1395,茂名,茂名海豚酒店,2020-01-01,一如既往的好，性价比高,2020-01-01,标准大床房,OOOOOOOOOOO
1396,茂名,城市便捷酒店(茂名学府店),2020-01-02,环境很好，离油校很近，宵夜方便！,2020-01-02,精选大床房,OOOOOOOOOOOOOOOO
1397,茂名,维也纳国际酒店(茂名高铁火车站店),2020-01-03,酒店很干净，不收取押金是对客人的尊重，赞一个。,2020-01-03,商务双床房,OOOOOOOOOOOOOOOOOOOOOOO
1398,茂名,茂名熹龙国际大酒店,2020-01-04,五星好评，越来越喜欢熹龙了。酒店我住了有10年了，近一两年来每次入住，即使我没定有早餐的，也会都会送我，房间送甜点，水果，中午还有茶水，服务越来越值得称赞，硬件设施也没觉得陈旧。前台依旧热情，大副也是彬彬有礼。像我这种一年要住100多天酒店的人，都忍不住要给个好评，必须鼓励表扬下，继续加油，我身边的朋友我都会安顿他们住这，交通出行都很方便。赞！,2020-01-04,商务房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1399,茂名,茂名万达广场雅斯特国际酒店,2020-01-05,环境舒适，实木家具，宽敞明亮,2020-01-05,活力数码双床房,OOOOOOOOOOOOOO
1400,茂名,茂名荔晶大酒店,2020-01-06,服务态度很好、 有停车场：露天停车场 早餐：还行、有包、粉、菜、粥、蛋、籺（这些都不够你吃的话！只能说你是个吃货！无法满足你的胃！请到外面去疾风吧！） 餐厅旁边还有个小花园、吃完早餐阳光好的话在那活动活动是个不错的选择 交通便利、酒店附近就有好多吃的 出门就有自助单车/电单车 热水有点供应不足（也可能是碰巧）,2020-01-06,豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1401,茂名,尚客优连锁酒店(茂名高铁火车站店),2020-01-07,环境舒适，服务态度很好。,2020-01-07,豪华大床房,OOOOOOOOOOOO
1402,茂名,茂名熹龙国际大酒店,2020-01-08,酒店真心不错，很干净很舒适，也很安全，中午还会送水果，水果也是非常新鲜的，服务很周到，正好在市区,2020-01-08,豪华园景房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1403,茂名,茂名万达广场雅斯特国际酒店,2020-01-09,很好的酒店，停车方便、安全。酒店床品干净，前台服务热心。,2020-01-09,优雅亲子房,OOOOOOOOOOOOOOOOOOOOOOOOOOOO
1404,茂名,茂名华燕宾馆,2020-01-10,前台小姐姐 声音甜 态度好 环境好 性价比极高,2020-01-10,豪华商务房,OOOOOOOOOOOOOOOOOOOOOOO
1405,茂名,茂名红金鼎商务宾馆,2020-01-11,酒店干净卫生，对得起这个价格。,2020-01-11,标准单人房,OOOOOOOOOOOOOOO
1406,茂名,茂名万达广场雅斯特国际酒店,2020-01-12,性价比很好，非常值得推荐入住,2020-01-12,活力大床房,OOOOOOOOOOOOOO
1407,茂名,茂名国际大酒店,2020-01-13,好像是我第一个打全五星的，卫生环境都可以，和前台聊天有种回家的感觉，房间大设施可以。也去了晚上的海鲜自助，都还可以。早餐还算丰富。,2020-01-13,豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOO
1408,茂名,茂名御景国际大酒店,2020-01-14,地理位置距离水东镇中心约6.5公里。房间、洗手间面积足够，设施、卫生都挺好的。有停车场。早餐品种足够选择。若在书桌、床头柜附近增加电源插座就更完美了。,2020-01-14,豪华双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1409,茂名,茂名海云雁酒店,2020-01-15,酒店硬件不错，性价比很高前台服务员也很好，还给我推荐了附近吃海鲜的地方，价格不贵。地理位置在第一滩景区里面，离市区较远。,2020-01-15,高级大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOBIIOOOOOOOOOOO
1410,茂名,茂名诚荟酒店,2020-01-16,不错，有特色,2020-01-16,豪华大床房,OOOOOO
1411,茂名,茂名途遇精品酒店,2020-01-17,酒店地理位置好交通便利，工作人员服务态度热情，房间整体风格清新，卫生干净，推荐。,2020-01-17,特惠大床房(无窗),OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1412,茂名,茂名柏丽酒店,2020-01-18,交通方便/环境舒适/价格实惠,2020-01-18,豪华双人房,OOOOOOOOOOOOOO
1413,茂名,城市便捷酒店(茂名学府店),2020-01-19,连锁酒店，值得信赖。反正我满意。,2020-01-19,特价商务单人房,OOOOOOOOOOOOOOOO
1414,茂名,精途酒店(茂名高铁火车站店),2020-01-20,前台服务态度很好 很热情 房间干净整洁 价格优惠 来了好多次了 下次还来,2020-01-20,商务大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1415,茂名,茂名海豚酒店,2020-01-21,位置不错，步行几分钟就到了海边，有停车场，没有早餐。卫生间的地板砖不好看，有一种脏兮兮的错觉，特别是湿水后。,2020-01-21,标准双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1416,茂名,茂名海云雁酒店,2020-01-22,这次订得还是很满意，亲朋好友也住得开心,2020-01-22,高级双人房,OOOOOOOOOOOOOOOOOOO
1417,茂名,茂名荔晶大酒店,2020-01-23,总的还行！！！！！！,2020-01-23,豪华大床房,OOOOOOOOOO
1418,茂名,茂名温德姆至尊酒店,2020-01-24,酒店的位置挺好的，风景也好，早餐没有吃到不知道怎么样。酒店由于有写字楼，商场，在黄金时段很难找位置。酒店设施都好，唯一就是床垫太软了，人一睡就往一边跑，第二天起床腰和脖子疼,2020-01-24,豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1419,茂名,茂名君悦商务酒店人民大道店,2020-01-25,还行吧 就是隔音有点不好,2020-01-25,特价大床房,OOOOOOOOOOOO
1420,茂名,维也纳国际酒店(茂名万达广场店),2020-01-26,服务很好，过年住宿还送饺子，新装修，卫生干净，自助洗衣很方便，停车方便，早点也很好，有汤粉和捞粉，满意，谢谢,2020-01-26,豪华双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1421,茂名,茂名君悦商务酒店,2020-01-27,很安静，也很方便,2020-01-27,豪华双床房,OOOOOOOO
1422,茂名,茂名途遇精品酒店,2020-01-28,挺好的，酒店位置还不错，楼下吃饭的地方很多，很方便，房间也很大，晚上比较安静，就是有的房间没有窗户。,2020-01-28,特惠大床房(无窗),OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1423,茂名,柏曼酒店(茂名大道东汇城店),2020-01-29,非常满意，干净整洁，房间很大，设施完善，堪比四星级酒店，一家人一起去三亚玩回来自驾路上选择茂名留宿一晚，老人，孩子们还有老公都很满意，感谢前台小姐姐送的早餐券，早餐也很好，还有宝宝椅和停车场就在酒店前面，可能因为特殊时期，人也不多，很方便，距离高速路很近！,2020-01-29,曼享双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1424,茂名,茂名威利国际酒店,2020-01-30,位置优越，交通方便，购物中心区。,2020-01-30,欧式商务双人房,OOOOOOOOOOOOOOOO
1425,茂名,卓越酒店(茂名万达广场店),2020-01-31,该酒店还是可以,2020-01-31,卓遇大床房,OOOOOOO
1426,茂名,茂名红金鼎商务宾馆,2020-02-01,还可以，就是价格有点过高，服务态度也不怎么好,2020-02-01,标准单人房,OOOOOOOOOOOOOOOOOOOOOO
1427,茂名,凯里亚德酒店(茂名电白万达广场店),2020-02-02,酒店新开的，还可以！ 我的担保金怎么还没退回来？,2020-02-02,KK大床房,OOOOOOOOOOOOOOOOOOOOOOOO
1428,茂名,维也纳国际酒店(茂名万达广场店),2020-02-03,有免费停车场，周围环境不错，离万达广场很近，干净整洁卫生，房间很不错，服务态度很好！下次有机会还会入住！,2020-02-03,豪华双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1429,茂名,高州顺得商务酒店,2020-02-05,门口可以停车，车位不多，就在一条热闹的街边，吃饭逛街购物很方便。,2020-02-05,标准双人房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1430,茂名,凯里亚德酒店(茂名电白万达广场店),2020-02-06,酒店不错，设备新，环境优雅，性价比比较高。,2020-02-06,轻享大床房,OOOOOOOOOOOOOOOOOOOOO
1431,茂名,茂名熹龙国际大酒店,2020-02-07,酒店服务很贴心，特殊时期还专门了清热的糖水,2020-02-07,商务房,OOOOOOOOOOOOOOOOOOOOO
1432,茂名,卓越酒店(茂名万达广场店),2020-02-08,有些房型非常好，有些房型卫生间与浴室太窄了,2020-02-08,卓遇大床房,OOOOOOOOOOOOOOOOOOOOO
1433,茂名,茂名安途四季酒店,2020-02-09,酒店卫生干净,2020-02-09,优选大床房,OOOOOO
1434,茂名,如家酒店·neo(茂名人民路步行街中心店),2020-02-10,环境不错，服务态度也很好,2020-02-10,全新大床房B,OOOOOOOOOOOO
1435,茂名,高州明悦宾馆,2020-02-11,算是优惠的了,2020-02-11,豪华单人房,OOOOOO
1436,茂名,尚客优连锁酒店(茂名高铁火车站店),2020-02-12,疫情期间，还能正常提供住宿服务！辛苦了！三亚返回上海的路上，还好在这家店住我一晚上，能保持恢复一些体力，后面到了江西，所有住宿酒店全部停业了，2天1晚一口气开回上海的感受太痛苦了！,2020-02-12,特惠房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1437,茂名,茂名诚荟酒店,2020-02-13,无早餐位置安静，还算可以,2020-02-13,豪华双人房,OOOOOOOOOOOO
1438,茂名,茂名熹龙国际大酒店,2020-02-15,已经住到第三天了！,2020-02-15,商务房,OOOOOOOOO
1439,茂名,兰欧酒店(信宜绍秀体育馆店),2020-02-16,很好，每次来都是住兰欧，前台美女们的态度也很棒！房间很宽敞，卫生也做的很好，支持,2020-02-16,兰欧豪华大床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1440,茂名,麗枫酒店(茂名高铁站店),2020-02-17,服务很好，卫生很干净,2020-02-17,标准大床房,OOOOOOOOOO
1441,茂名,茂名栈泉酒店,2020-02-18,过得去 一半半 还行吧 看风景住a栋 拍照去b栋,2020-02-18,标准大床房,OOOOOOOOOOOOOOOOOOOOOOOO
1442,茂名,麗枫酒店(茂名高铁站店),2020-02-19,服务态度，环境各方面挺好,2020-02-19,豪华大床房,OOOOOOOOOOOO
1443,茂名,茂名栈泉酒店,2020-02-20,在茂名其实只是路过，从海南回来不想太累，因为如果从徐闻开车回家的话，也是需要开一天的，要半夜才到家，年二九就打算在茂名过一晚，睡醒再出发。 栈泉是后来选的酒店，本来想订维也纳，付款的时候加了价，觉得太坑就选择了栈泉，毕竟只是过渡性的住一个晚上。 栈泉地理位置不错的，在茂名站附近，直接下高速过来也算方便的，建筑外观比较残旧，90年代风格吧，前台也是比较老旧的设计，不过态度还不错，查找订单比较慢，押金总共500，两个标间，有两栋楼的，入住A栋，有电梯，不过不算快捷。 客房方面，两间都是对着旁边的旧楼，没有景观可言，房间倒是挺大，干湿分离不是很好，洗脸盆就在房间里，卫浴也比较小，房间透露出比较陈旧的味道，床铺方面也比较硬，有电视，但没啥看，桌子也有，都是比较旧，总体来说，算是简单的快捷型，当然这个价位也不能要求太高，起码热水就十分充足的，可以洗个舒服澡。 配套方面也没有什么了，就一个中餐厅，还有个小会议室，健身房、游泳池都是没有的，但是附近的餐饮还是很不错的，走不远的地方就有个湛江鸡饭点挺好。 茂名周边玩乐就一般了，夜晚可以去中心区域逛逛，也就十多分钟路程，东江夜景还不错，还有音乐喷泉，都是可以看看的。 总体来说，这边真的比较旧，150多一晚上，也只能说是一般的价格，不算划算。,2020-02-20,标准双床房,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
