餐饮评论ID,城市,餐饮名称,评论日期,评论内容,标题,实体编码
3010,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-03,垃圾东西，真尼玛垃圾，牛排搞些牛筋什么，你要你爹切你妈呢？难吃至极。,火焰牛排自助餐，建议2人使用,OOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOO
3011,茂名,十七门重庆老火锅（电白万达店）,2020-10-04,环境OK啦，肥牛也OK，鱼就一般般啦，点的清汤，都几够味道，不错啦！美团券国庆假日也能用到，这就挺好的！,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3012,茂名,Hello炸鸡（方兴店）,2020-10-04,拼团了奶茶券，再买一张炸鸡券，美滋滋的下午茶炸鸡点了榴莲芝芝和蒜香奶酪双拼，热热乎乎的上来，三个鸡小腿加两块鸡胸肉，鲜嫩多汁，榴莲芝芝是榴莲糖的味道，配着炸鸡其实味道不会很黑暗，只不过这个酱确实有点太甜，老板娘加了少酱，让我们不够再加，可是没另加酱吃两个就有点吃不消了，蒜香奶酪是撒粉的，奶酪味比较重，回味有点咸咸的口感，总体挺不错的，下次回来再试试别的口味！,韩式炸鸡7选1，提供免费WiFi,OOOOOOOOOOOBIOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3013,茂名,菠斯蒂蛋糕,2020-10-04,榴莲味的雪媚娘吃起来简直不要太赞，浓郁的榴莲香味，软苏的表皮，awsl.,两种口味雪莓娘1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3014,茂名,菠斯蒂蛋糕,2020-10-04,五种口味一次满足，第二次点这个泡芙了，美汁汁,泡芙1个，提供免费WiFi,OOOOOOOOOOOOOOOBIOOOOO
3015,茂名,Hello炸鸡（方兴店）,2020-10-04,开了应该不太久的一家店子，国庆回来试下，老板娘是个非常热情可爱的人儿，趁着有优惠，试下周杰伦同款奶茶哈哈哈，拿了原味的，冷的比较好喝不过个人觉得有一丢丢甜哈哈，茶味可以再浓点下次过来试试抹茶的,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3016,茂名,Hello炸鸡（方兴店）,2020-10-04,口味挺不错的，服务也很好，可以去尝试一下,韩式炸鸡7选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOO
3017,茂名,Hello炸鸡（方兴店）,2020-10-04,味道不错,韩式炸鸡7选1，提供免费WiFi,OOOO
3018,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-05,不错，多次去了，服务很好，点赞,全部菜品2选1，有赠品,OOOOOOOOOOOOOOO
3019,茂名,甜在心扉千层蛋糕（茂名店）,2020-10-05,还不错，味道好，榴莲味浓，已经是第五次来买了。就是小了点，毕竟榴莲贵。还不错，味道好，榴莲味浓，已经是第五次来买了。就是小了点，毕竟榴莲贵。还不错，味道好，榴莲味浓，已经是第五次来买了。就是小了点，毕竟榴莲贵。,千层榴莲1磅1个，约1磅，图形,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3020,茂名,源丰唐茶楼（电白万达广场店）,2020-10-05,菜式可以，味道不错，环境也OK，如果再多点菜式就更好了。虾饺份量很足，虾仁很滑，少女冰心球榴莲味好吃，炒米粉很够火候，蒸鸡脚味道很赞，芒果稍微有点酸，上菜速度也可以，老板还给了会员卡。以后还会继续光顾！,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3021,茂名,源丰唐茶楼（电白万达广场店）,2020-10-05,来了茂名三天，吃了三间早茶店，最好吃这间，其他的真垃圾。而且这边价格便宜，超级实惠，都是现蒸的，不像其他店，大妈一样在那里拿，提前煮好。这里环境好，服务好由于肚子饿，一下子吃完，没拍多少照片，马拉糕好吃,100元代金券1张，可叠加,OOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3022,茂名,源丰唐茶楼（电白万达广场店）,2020-10-05,交通方便。服务态度很好，叫服务员马上响应，还是跑过来。在美团还可以买80元代100元使用。可惜节假日的50元代100元的不可以用。环境舒服，吃的东西可以，不过要收茶位，希望可以免收。离万达广场很近，吃完东西还可以去万达玩。,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3023,茂名,优乐堡（开发区店）,2020-10-05,回头客，服务好，好吃,超值汉堡单人餐，提供免费WiFi,OOOOOOOOOO
3024,茂名,优乐堡（开发区店）,2020-10-05,强烈推荐这家,超值汉堡单人餐，提供免费WiFi,OOOOOO
3025,茂名,优悦西餐厅（维斯顿店）,2020-10-05,还是上次的88元好吃,豪华2人扒餐，提供免费WiFi,OOOOOOOOOO
3026,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-05,多次去了，菜品多，很合口味，环境不错,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOOOO
3027,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-06,挺好的,全部菜品2选1，有赠品,OOO
3028,茂名,Hello炸鸡（方兴店）,2020-10-06,#套餐：韩式炸鸡 7 选 1老板人超级好——长得很可爱（）个人认为点双拼更好因为可以尝到很多口味的，我最中意的还是蜂蜜芥末口味儿的，因为我喜欢甜口的，如果是喜欢吃榴莲可以点榴莲芝芝，如果想吃点辣的，可以点柚子味儿的，粉或者酱滴口味都很好吃！,韩式炸鸡7选1，提供免费WiFi,OOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIIIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3029,茂名,Hello炸鸡（方兴店）,2020-10-06,真的炒鸡喜欢的店！！炸鸡很好吃！老板也很nice！,韩式炸鸡7选1，提供免费WiFi,OOOOOOOOOOBIOOOOOOOOOOOOO
3030,茂名,Hello炸鸡（方兴店）,2020-10-06,两个口味的都超级好喝！！！个人更喜欢抹茶味！老板人超nice！,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3031,茂名,Hello炸鸡（方兴店）,2020-10-06,好好吃,韩式炸鸡7选1，提供免费WiFi,OOO
3032,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-06,感觉还可以吧，110，牛排+自助，环境也还可以，总体来说还是挺划算的。就是去的时候刚好是晚饭的饭点，然后有好多小屁孩，一直在旁边呜哇呜哇的闹个不停。想安安静静吃个饭都不行，这个还是要扣分的。应该还会再去。,火焰牛排自助餐，建议2人使用,OOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3033,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-06,超好吃，新鲜美味，麻辣香气超迷人，吃过返寻味，下次再来光顾，必点#套餐：麻辣小龙虾哦，性价比超高，爽口，是高州地区最好吃的麻辣小龙虾，赞，赞赞赞赞，没有之一，就是最好吃，不知道怎么形容！美味无穷都不为过，赞，服务一流！,麻辣小龙虾1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3034,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-06,价格很亲民，这里的牛蛙，是我吃过的牛蛙中，最好吃的。应该是高州最好吃的牛蛙，其他地方的没得比。香，爽口，有弹性，新鲜。下次还来他们家店。值得推荐,4-6人网红烤蛙，包间免费,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3035,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-06,很多客人，服务阿姨差点忙不过来，服务态度很好，东西好吃！赞赞赞赞，下次再来。,招牌烤鱼套餐，建议2人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3036,茂名,果之度（为民店）,2020-10-06,很好吃，味道不错，经过路上买的，晚上放了很久还是很多榴莲，真的很不错，哈哈哈哈哈哈，顺便过了下生日，嗯嗯嗯嗯，几十块钱还是很直，里面很多榴莲，味道很重的呢，感觉很好严严实实的包裹，还有蜡烛什么的都很多配件、又不是很重但是7、8个人都够吃了了，有机会还来买,榴莲千层蛋糕1个，约2磅，圆形,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3037,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-06,还可以哇,全部菜品2选1，有赠品,OOOO
3038,茂名,优悦西餐厅（维斯顿店）,2020-10-07,很赞，跟朋友一起去吃的，很满意,高级2人扒餐，提供免费WiFi,OOOOOOOOOOOOOOO
3039,茂名,螺香汇·柳州螺蛳粉（官渡二路油校店）,2020-10-07,"好吃，香，非常值得一试，好好吃，价格实惠,一上桌就让人非常有食欲，香气浓郁，非常诱人。口感非常的脆嫩，爽滑。而且用料十分新鲜，给的量也很足，性价比超级高。下次有机会一定会再来。这家餐厅环境很好，非常干净整洁，食物不仅外形美观，重要的是味道非常棒，色味俱佳。做法保留了食材原有的味道，清新爽口。而且菜品选择非常多，价格也不高，适合带着家人一起去。味道超赞，而且一看就让人觉得很有食欲，但是分量不大，属于比较精致的类型。胜在菜品也很新鲜，味道咸淡适中，而且火候掌握的刚好。上菜速度很快。价格非常实惠，基本隔段时间就会来一次。",原味螺蛳粉（粗粉/米线/面条 三选一）1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3040,茂名,Hello炸鸡（方兴店）,2020-10-07,太好吃了 老板娘人特别好 还主动说可以双拼 蜂蜜芥末和蒜香奶酪都好吃 店里环境也很好 老板娘人也很好 很可爱 有机会一定会再来的！,韩式炸鸡7选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOBIIIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3041,茂名,Hello炸鸡（方兴店）,2020-10-07,买了4.8的拼团券 非常好喝 一点都不腻,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOO
3042,茂名,Hello炸鸡（方兴店）,2020-10-07,奶茶好好看！老板人也好好！爱了爱了。一定一定要去真的下次一定再去一次,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3043,茂名,盛香烧鹅（东方市场店）,2020-10-07,挺好的，喜欢,主食3选1，有赠品,OOOOOO
3044,茂名,盛香烧鹅（东方市场店）,2020-10-07,挺好的啊，很实惠，不错不错，推荐,主食3选1，有赠品,OOOOOOOOOOOOOOOO
3045,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-07,味道还好，老顾客了，不过店员说菜品少正常，以牛排为主，我想问，如果是吃自助餐的呢？就是希望你们拿一把尺子去度量身高，用眼去度量，应该是平衡的观看，你们的服务员是用手斜的去量的，不懂得什么叫做用眼平视，结果只能收一个娃的钱的时候还不开心，叫都没反应，是不是不应该顾及老顾客的感受呢？,全部菜品2选1，有赠品,OOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3046,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-07,昨晚特意去吃了紫苏牛蛙，配菜量很足，牛蛙好像是先烤后煮的，肉质不是嫩的，刚上菜还得煮一会儿下面都还是生的。双人套餐里的凉拌藕片是昨晚的全场最佳！强力推荐！超香。感觉他们店铺人手不够啊，温馨提示美团点单需自行购买碗筷,2-3人网红烤蛙，包间免费,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3047,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-07,我们三个人吃了都拉肚子呕吐发烧，现在还在医院打点滴。那里的虾不干净，吃的时候就觉得肉质变了，也不敢多吃，结果还是中招了，你们商家说说怎么办吧,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3048,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-07,麻辣小龙虾我吃着一点都不辣，下面的黄豆芽挺好吃的,麻辣小龙虾1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOO
3049,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-07,服务员服务态度差，菜的品种少，服务员给的回答是我们以牛排为主，所以自助餐品种就少,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOO
3050,茂名,小乔紫菜卷（小乔店）,2020-10-07,为了积分！口味不知有没有变化，但是现在又有点想吃的冲动。不行，我得压制它！因为钱包干瘪瘪瘪瘪了，我打开找了半天，还是没有找到一张可以在市面上流通，能作为你愿卖我愿买的，雷士等价交换的，曾经都是用它们的，现在身影却很少见了的——纸。你有没有看见我的两毛钱啊？！,北海道八爪鱼1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3051,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-07,已经来了很多次，真的很好吃，物美价廉！,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOOOOO
3052,茂名,Hello炸鸡（方兴店）,2020-10-08,#套餐：韩式炸鸡 7 选 1味道一级棒，挺好吃的份量很足【性价比】美团下单更便宜【环境】环境不错，很有ins的感觉，就是店面太小啦【服务】老板娘人很好，说话很温柔，挺细心的照片拍的不是很好，见谅。,韩式炸鸡7选1，提供免费WiFi,OOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3053,茂名,Hello炸鸡（方兴店）,2020-10-08,#套餐：杰伦同款奶茶 2 选 1个人更喜欢抹茶味道的,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOO
3054,茂名,果之度（开发区店）,2020-10-08,吃过很多遍了，就是懒得这评论，味道不错，价格也还行,榴莲千层蛋糕1个，约3磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOO
3055,茂名,果之度（开发区店）,2020-10-08,不错，订了很多次了，价格还行，位置比较好找！,榴莲千层蛋糕1个，约2磅，圆,OOOOOOOOOOOOOOOOOOOOOO
3056,茂名,源丰唐茶楼（电白万达广场店）,2020-10-08,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3057,茂名,优悦西餐厅（维斯顿店）,2020-10-09,这次消费总体来说比较一般，提几点问题吧：口味不好，希望店家能有所改善。八成熟把控不好，做成全熟了,高级2人扒餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3058,茂名,菠斯蒂蛋糕,2020-10-09,好看也好吃，很实惠,水果布丁1个，约1磅，圆,OOOOOOOOO
3059,茂名,螺香汇·柳州螺蛳粉（官渡二路油校店）,2020-10-09,"螺蛳粉味道很好，又麻又辣，做起来也很方便，料很足，价钱便宜，性价比很高今晚我尝一尝味道如何，真心喜欢他家，很好吃好吃！ 粉很软糯 ，是正宗米粉。色香味俱全，分量很足哦价格也非常实惠！有些辣，但很爽。值得购买！，吃完再来！真的是太好吃,很给力。",原味螺蛳粉（粗粉/米线/面条 三选一）1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3060,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-09,额怎么说呢  最后的火焰  把牛排烤的焦了 口感怪怪的,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOBIOOOOOOOOOO
3061,茂名,爵士厚牛排自助餐馆（汇丰店）,2020-10-09,牛排很厚，很老。口感不怎么样。菜品样式很少，不新鲜,全部菜品2选1，有赠品,BIOOOOOOOOOOOOOOOOOOOOOOO
3062,茂名,优之品西点,2020-10-09,店家非常好 效率很好 推荐这家！！,蛋糕8选1,OOOOOOOOOOOOOOOOO
3063,茂名,菠斯蒂蛋糕,2020-10-10,本来以为蛋糕的价格这么便宜，应该有一定的性价比就不错了，可是发现这个蛋糕还是很符合本身对它的幻想的，而且是接近拿的时间刚好新鲜出炉的，这样口感方面还是很OK的，老板娘的人也不错，店里有很多小甜品，满足了女生的所有需求，看着就觉得心情很好。,榴芒双拼1个，约2磅，方,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOO
3064,茂名,Hello炸鸡（方兴店）,2020-10-10,超级好吃，尤其蒜香奶酪味，老板娘人也是好的没话说，服务很好且体贴，下次继续打卡打卡，小店是简约风格，我很喜欢，可以约三五好友以前约炸鸡，最后就是炸鸡非常nice #套餐：杰伦同款奶茶 2 选 1#蒜香奶酪系列#蜂蜜芥末,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIII
3065,茂名,菠斯蒂蛋糕,2020-10-10,榴莲味的雪媚娘真的爱了爱了，味道很浓，不过有些甜，榴莲再多一点的话就更好了，不过这个价格已经很实惠了，真的好吃呀,两种口味雪莓娘1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3066,茂名,螺香汇·柳州螺蛳粉（官渡二路油校店）,2020-10-10,推荐原味螺蛳粉，好吃而且特别划算,原味螺蛳粉（粗粉/米线/面条 三选一）1份,OOOOOOOOOOOOOOOO
3067,茂名,十七门重庆老火锅（电白万达店）,2020-10-11,服务一般，不会主动加水，都要不断叫。。东西也贵，分量小。商场吃东西就是这样。酥肉一点都不酥。。,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3068,茂名,Hello炸鸡（方兴店）,2020-10-11,hao#套餐：韩式炸鸡 7 选 1好吃味道很赞老板很热情,韩式炸鸡7选1，提供免费WiFi,OOOOOOOOOBIOOOOOOOOOOOOOOOOO
3069,茂名,螺香汇·柳州螺蛳粉（官渡二路油校店）,2020-10-11,味道还行，就是太多人可以自己随意加配料,原味螺蛳粉（粗粉/米线/面条 三选一）1份,OOOOOOOOOOOOOOOOOOO
3070,茂名,Hello炸鸡（方兴店）,2020-10-11,店铺位置不是很好找，味道一般，感觉像香飘飘奶茶那种即冲的，反正不是很符合我口味，比较失望,杰伦同款奶茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3071,茂名,盛香烧鹅（东方市场店）,2020-10-11,#套餐：主食 3 选 1价格实惠 有汤饭 选的烧鸭饭比其他店家的烧鸭好吃,主食3选1，有赠品,OOOOOOOOOOOOOOOOOOOOOOOBIIOOOOOOOOOO
3072,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-11,品味佳肴与欣赏美文，是人生两大快事，而这两点的吸收过程也有着异曲同工之处。面对食物，你首先得选择，送进口腔咀嚼，在胃里消化，然后在小肠，大肠里被吸收，最后剩下残渣经肛门排除体外。同样，面对百花齐放一下,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3073,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2020-10-11,说是一斤根本没有，最多300g，可能他说的是加上那些豆芽的，而且小龙虾个头超级小，除了虾头根本没有肉，就是网上那些冰冻虾尾那些，不建议购买,麻辣小龙虾1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
